Name_CH,Name_ML,Name_EN,Location,Region,Category,PageNumber,Country,latitude,longitude
斗湖杂货商公会,,Grocers Association Tawau,"P.O.Box 469, 91074 Tawau, Sabah.",Sabah,业缘,392,Malaysia,4.244601961,117.8911763
斗湖中华商会,,Chinese Chamber Of Commerce Tawau,"P.O.Box 164, 91007 Tawau, Sabah.",Sabah,业缘,392,Malaysia,4.244604806,117.891167
斗湖巴华中学校友会,Persatuan Alumni Sekolah Tinggi Cina Twu,,"P.O.Box 61487, 91024 Tawau, Sabah.",Sabah,文教,395,Malaysia,4.244609427,117.8911583
斗湖潮州音乐俱乐部,Tawau Teo Chew Musical Club,,"P.O.Box 384, 91007 Tawau, Sabah.",Sabah,体育联谊,401,Malaysia,4.244615645,117.8911507
真佛宗连湖雷藏寺,"Pertubuhan Meditasi Penganut Agama Buddha, Tawau Lean Fu Tang, Sabah",,"P.O.Box 62134, 91031 Tawau, Sabah.",Sabah,宗教,401,Malaysia,4.244623221,117.8911445
斗湖长安社,"Persatuan Cheong On Sho, Tawau",,"P.O.Box 61617, 91026 Tawau, Sabah.",Sabah,体育联谊,401,Malaysia,4.244631866,117.8911399
斗湖华小退休校长及高级助理协会,"Persatuan Bekas Guru Besar Dan Penolong Kanan SR Cina Tawau, Sabah.",,"P.O Box 1522, 91040 Towau, Sabah.",Sabah,体育联谊,401,Malaysia,4.244641245,117.8911371
斗湖亲善体育会,"Persatuan Sukan Muhiboh, Tawau",,"P.O.Box 60117, 91011 Tawau, Sabah.",Sabah,体育联谊,402,Malaysia,4.244651,117.8911361
斗湖群益社,Khiun Yet Sha Association Tawau,,"P.O.Box 62035, 91030 Tawau, Sabah.",Sabah,体育联谊,402,Malaysia,4.244660755,117.8911371
斗湖太极气功十八式学会,"Persatuan Taiji Gigong 18, Tawau",,"P.O.Box 1933, 91044 Tawau, Sabah.",Sabah,体育联谊,402,Malaysia,4.244670134,117.8911399
斗湖象棋公会,Tawau Chess Association,,"P.O.Box 1562, 91040 Tawau, Sabah.",Sabah,体育联谊,402,Malaysia,4.244678779,117.8911445
斗湖阿拔士七哩半义山,"Tanah Perkuburan Batu 7, Jalan Apas Tawau",,"P.O.Box 164, 91007 Tawau, Sabah",Sabah,慈善福利,404,Malaysia,4.244686355,117.8911507
斗湖华人义山,Tonah Perkuburan Tawau.,,"P.O.Box 164, 91007 Tawau, Sabah",Sabah,慈善福利,404,Malaysia,4.244692573,117.8911583
斗湖安平福利社,,Tawau Onn Ping Sha Association,"P.O.Box 60185, Tawau, Sabah.",Sabah,慈善福利,404,Malaysia,4.244697194,117.891167
斗湖华人妇女会,Persatuan Wanita Cina Tawau,,"P.O. Box 840, 91008, Tawau, Sabah",Sabah,青年妇女,408,Malaysia,4.244700039,117.8911763
根地咬四邑公会,Persatuan Sze Yi Keningau Sabah,Sze Yi Association Keningau Sabah,"P.O.Box 1333, 89008 Keningau, Sabah.",Sabah,地缘,385,Malaysia,5.3374539,116.1566801
根地咬客家公会,,Keningau Hakka Association,"P.O.Box 718, 89008 Keningau, Sabah.",Sabah,地缘,385,Malaysia,5.337448173,116.1567033
沙巴州谭氏公会,Persatuan Klan Tham,Tham Clan Association Sabah,"P O.Box 157, 89007 Keningau, Sabah.",Sabah,血缘,390,Malaysia,5.337432303,116.1567212
根地咬中华商会,,Keningau Chinese Chamber Of Commerce,"P.O.Box 14, 89007 Keningau, Sabah.",Sabah,业缘,392,Malaysia,5.337409927,116.1567297
根地咬文华健言社,Kelab Taostmaster Mandaran Keningau Sabah,Keningau Mandarin Taostmaster Club,"P.O.Box 1248z 89008 Keningau, Sabah.",Sabah,文教,395,Malaysia,5.33738617,116.1567269
根华中学校友会,Persatuan Alumni SM Ken Hwa Keningau,,"P.O.Box 55, 89007 Keningau, Sabah.",Sabah,文教,395,Malaysia,5.337366474,116.1567133
根地咬大伯公庙（顺天宫）,Pertubuhan Ugama Buddha Tai Pak Kung Keningau,The Buddhist Tai Pak Kung Mision Keningau,"P.O.Box 1304, 89008 Keningau , Sabah.",Sabah,宗教,398,Malaysia,5.337355353,116.1566921
根地咬佛教会（广济寺委员会）,,The Keningau Guang Ji Si Temple Building Committee,"P.O.Box 2112, 89008 Keningau, Sabah.",Sabah,宗教,398,Malaysia,5.337355353,116.1566681
真佛宗秉公堂,"Persatuan Penganut Buddha Rey Tsang Shih Tenom, Sabah",,"P.O.Box 2238, 89008 Keningau, Sabah.",Sabah,宗教,400,Malaysia,5.337366474,116.1566469
根地咬黄氏太极学会,Persatuan Tai Chi Huang Keningau,,"P.O.Box 825z 89008 Keningau, Sabah.",Sabah,体育联谊,402,Malaysia,5.33738617,116.1566333
沙巴丹南文华狮子会,Kelab Lion Mandarin TenomSabah,The Lion Club Of Tenom Sabah,"P.O.Box 393, 89008 Keningau , Sabah.",Sabah,慈善福利,406,Malaysia,5.337409927,116.1566305
根地咬华人妇女会,Persatuan Wanita Cina Keningau Sabah,,"Lot No 129, Tmn Kota, Peti Surat 172, 89008 Keningau, Sabah.",Sabah,青年妇女,408,Malaysia,5.337432303,116.156639
根地咬青年文艺协会,,The Art Of Writing Association Keningau,"P.O.Box 43, 89007 Keningau, Sabah.",Sabah,青年妇女,408,Malaysia,5.337448173,116.1566569
斗湖福州公会,Persatuan Foochow Tawau,Tawau Foochow Association,"P.O.Box 60925, 91019, Tawau, Sabah. TB 2907, Town Ext II, Jalan Perbandaran, 91000 Tawau, Sabah.",Sabah,地缘,385,Malaysia,4.2470311,117.8918528
根地咬福建会馆,Persatuan Hokkien Keningau,,"P.O.Box 267, 89008 Keningau, Sabah.",Sabah,地缘,385,Malaysia,5.264987,116.328219
古达福建会馆,Persatuan Hokkien Kudat,,"P.O.Box 66, 89057 Kudat, Sabah.",Sabah,地缘,385,Malaysia,6.8831071,116.8466165
古打客家公会,Persatuan Hakka Kudat,,"P.O.Box 120, 89057 Kudat, Sabah.",Sabah,地缘,385,Malaysia,6.883101373,116.8466397
沙巴古达张氏（清河堂）公会,Persatuan Klan Chong (Ching Ho Thong) Kudat Sabah,Kudat Clan Chong (Ching Ho Thong) Association Sabah,"Tingkat 2, Block E, 8 Sedco, Peti Surat 229, 89058 Kudat Sabah.",Sabah,血缘,389,Malaysia,6.883085503,116.8466576
古达中华商会,,Kudat Chinese Chamber Of Commerce,"P.O.Box 39, 89057 Kudat Sabah.",Sabah,业缘,392,Malaysia,6.883063127,116.8466661
古达德教会紫章阁,Pertubuhan Pendidikan Akha Che Jang Khor Kudat Sabah,,"Lot No.39, Shophouse Taman Ehsan, PS94, 89057, Kudat, Sabah.",Sabah,宗教,398,Malaysia,6.88303937,116.8466633
真佛宗古达同修会,Persatuan Penganut Buddha Rey Shih Kudat Sabah,,"No.8, Bk B 2 Floor, Sedco Building Kudat, Sabah.",Sabah,宗教,400,Malaysia,6.883019674,116.8466497
古达南华体育会,Kelab Sukan Nam Hwa Kudat,Nom Hwa Sport Club,"Chinese Chamber Of Commerce , 1st Floor, No.43, Jalan Lo Thien Chock, Kudat, Sabah.",Sabah,体育联谊,402,Malaysia,6.883008553,116.8466285
古达福建义山,Kudat Hokkien Cemetery,,"P.O.Box 39, 89057 Kudat Sabah.",Sabah,慈善福利,405,Malaysia,6.883008553,116.8466045
古达巴色会埠堂墓园,,Basel Cemetery Kudat Town,"P.O.Box No.61, Kudat Sabah.",Sabah,慈善福利,405,Malaysia,6.883019674,116.8465833
老山巴色会墓园,,BCCM Lau San Cemetery Kudat,"P.O.Box No.110, 89057 Kudat, Sabah.",Sabah,慈善福利,405,Malaysia,6.88303937,116.8465697
西加地巴色会墓园,,"BCCA Cemetery Siquoti, Kudat","P.O.Box No.583, 89058 Kudat Sabah.",Sabah,慈善福利,407,Malaysia,6.883063127,116.8465669
古达华人妇女会,,Kudut Chinese Women' s Association,"P.O.Box 55, 89057 Kudat Sabah.",Sabah,青年妇女,408,Malaysia,6.883085503,116.8465754
古达培正中学,,Pei Tsin High School,"Upper Road, Mile 2, 89050 Kudat, Sabah. P.O.Box 227, 89058 Kudat, Sabah.",Sabah,独立中学,417,Malaysia,6.883101373,116.8465933
斗湖潮州公会,Persatuan Teo Chew Tawau,Tawau Teo Chew Association,"2nd Floor, 37, Jalan Dunlop, 91000 Tawau, Sabah.",Sabah,地缘,385,Malaysia,4.2435906,117.8855526
纳闽永春会馆,Persatuan Eng Choon Labuan,,"No.UO197, Jalan Melor, PS 365, 87008 Labuan",Sabah,地缘,386,Malaysia,5.2831956,115.230825
纳闽广惠肇会馆,Persatuan Kwong Wei Siew Labuan,Kwong Wei Siew Association Labuan,"P.O.Box 261, 87008 Labuan, 1st Floor, Lot 5, Block 1 Saguking, Labuan.",Sabah,地缘,386,Malaysia,5.2831706,115.2308683
纳闽联邦直辖区安溪会馆,,Ann Kway Assocition Federal Territory OF Labuan,"P.O.Box 126, 87008 Labuan F.T.",Sabah,地缘,386,Malaysia,5.2831206,115.2308683
纳闽中华商会,,Lobuan Chinese Chamber Of Commerce,"1st Floor, U0091, Jalan O/CK Awang Besac Labuan. P.O.Box 31, 87008 Labuan.",Sabah,业缘,392,Malaysia,5.2830956,115.230825
纳闽福建义山理事会,Suruhanjaya Tanah Perkuburan Masyarakat Hokkien W.P.Labuan,,"P.O.Box 126, 87008 W.P.Labuan",Sabah,慈善福利,406,Malaysia,5.2831206,115.2307817
纳闽广东义山,,Guangdong Cemetery Affairs Committee,"P.O.Box 28, 87008 W.P.Labuan.",Sabah,慈善福利,406,Malaysia,5.2831706,115.2307817
马来西亚沙巴州暨纳闽联邦直辖区海南会馆联合会,Gabungan Persatuan -Persatuan Hainan Sabah & Persekutuan Labuan,,"58, 1st Floor, Jalan Patai, P.O.Box 10330, 88803 Kota Kinabalu, Sabah.",Sabah,地缘,386,Malaysia,5.980458,116.0734568
沙巴安溪会馆,,Sabah Ann Koai Association,"P.O.Box 12502, 88829 Kota Kinabalu, Sabah.",Sabah,地缘,386,Malaysia,5.980457467,116.0734641
沙巴三江公会,,Sabah San Chiang Association,"P.O.Box 10797, 88808 Kota Kinabalu, Sabah.",Sabah,地缘,387,Malaysia,5.98045588,116.0734712
沙巴州大埔同乡会,Persatuan Masyarakat Tai Poo Sabah,,"P.O.Box 12418z 88827 Kota Kinabalu, Sabah.",Sabah,地缘,387,Malaysia,5.980453272,116.073478
沙巴州西海岸四邑公会,,Sze Yi Association West CoastSabah,"P.O.Box 10189, 88802 Kota Kinabalu, Sabah.",Sabah,地缘,387,Malaysia,5.9804497,116.0734844
沙巴州西海岸广肇会馆,Persatuon Kwong Siew Pantai Barat Sabah,,"P.O.Box 11332,88815 Kota Kinabalu.Sabah.",Sabah,地缘,387,Malaysia,5.980445239,116.0734902
亚庇潮州公会,Persatuan Feo Chew Kota Kinabalu,,"P.O.box 10519, 88805 Kota Kinabalu, Sabah.",Sabah,地缘,388,Malaysia,5.980439984,116.0734952
亚庇福建会馆,Persatuan Hokkien Kota Kinabalu,,"P.O.Box 10176, 88802 Kota Kinabalu, Sabah.",Sabah,地缘,388,Malaysia,5.980434047,116.0734995
亚庇福州公会,,Foo Chow Association Kota Kinabalu,"P.O.Box 13811, 88844 Kota Kinabalu, Sabah.",Sabah,地缘,388,Malaysia,5.980427555,116.0735028
亚庇海南公会,Persatuan Hai Nam Kota Kinabalu,Kota Kinabalu Hainan Association,"P.O.Box 10330, 88803 Kota Kinabalu, Sabah.",Sabah,地缘,388,Malaysia,5.980420647,116.0735052
亚庇客家公会,,Kota Kinabalu Hakka Association,"P.O.Box 10158, 88801 Kota Kinabalu, Sabah.",Sabah,地缘,388,Malaysia,5.980413469,116.0735065
亚庇龙岩会馆,,The Lung Yen Association,"P.O.Box 2551, 88806 Kota Kinabalu, Sabah.",Sabah,地缘,389,Malaysia,5.980406174,116.0735068
沙巴雅寄杨氏福利会,Persatuan Kebajikan Yong Nga Khi Sabah,,"P.O.Box 10196, 38802 Kota Kinabalu, Sabah.",Sabah,血缘,390,Malaysia,5.980398918,116.073506
亚庇清河堂张氏公会,Persatuan Klan Zhang Kota Kinabalu,Kota Kinabalu Zhang Clan Association,"P.O.Box 11625, 88817, Kota Kinabalu, Sabah. ",Sabah,血缘,390,Malaysia,5.980391856,116.0735041
兵南邦中华商会,,Penampang Chinese Chamber Of Commerce & Industry,"C/O Locked Bag 95, 88999 Kota Kinabalu, Sabah.",Sabah,业缘,391,Malaysia,5.980385138,116.0735013
沙巴建造行,Persaluan Kin Cho Negeri Sabah,,"P.O.Box 14719, 88854 Kota Kinabalu, Sabah.",Sabah,业缘,392,Malaysia,5.980378907,116.0734975
沙巴建筑公会,,Sabah Builders Association,"P.O.Box 10582, 88806 Kota Kinabalu, Sabah.",Sabah,业缘,393,Malaysia,5.980373296,116.0734928
沙巴书业文具公会,Persatuan Penjual Buku Dan Alatulis Sabah,,"P.O.Box 14587, 88852 Kota Kinabalu, Sabah.",Sabah,业缘,393,Malaysia,5.980368425,116.0734874
沙巴州汽车维修同业公会,,Sabah Automobile Repairers Association,"P.O.Box 12694, 88830 Kota Kinabalu, Sabah.",Sabah,业缘,393,Malaysia,5.980364398,116.0734813
太平洋商业公会,"Persatuan Masyarakat Peniaga Centre Point,KK","The Association of the Centre Point Business Community Kota Kinabalu, Sabah","P.O.Box 14156, 88847 Kota Kinabalu, Sabah.",Sabah,业缘,394,Malaysia,5.980361299,116.0734747
西海岸咖啡商公会,,The West Coast Coffee Shops Association,"P.O.Box 14841, 88855 Kota Kinabalu Sabah.",Sabah,业缘,394,Malaysia,5.980359196,116.0734677
亚庇车辆零件商会公会,,Cycle & Motor Traders Association K.K.,"P.O.Box 12480, 88827 Kota Kinabalu, Sabah.",Sabah,业缘,394,Malaysia,5.980358133,116.0734604
亚庇中华工商总会,Dewan Perniagaan dan Perindustrian Tionghua Kota Kinabalu,Kota Kinabalu Chinese Chamber of Commerce and industry,"P.O.Box 10063, 88801 Kota Kinabalu, Sabah.",Sabah,业缘,394,Malaysia,5.980358133,116.0734532
京那峇鲁艺术协会,,Kinabalu Art Society Kota Kinabalu,"P.O.Box 12370, 88826 Kota Kinabalu, Sabah.",Sabah,文教,395,Malaysia,5.980359196,116.0734459
沙巴国民型华校董事联合总会,,The Association Of Sabah National Type Chinese School Management Committee,"P.O.Box 14024, 88846 Kota Kinabalu, Sabah.",Sabah,文教,395,Malaysia,5.980361299,116.0734389
沙巴留台同乡会,Persatuan Alumni Taiwan Sabah,"Alumni Association Of Taiwan Universities, Sabah","P.O.Box 11761, 88819 Kota Kinabalu, Sabah.",Sabah,文教,396,Malaysia,5.980364398,116.0734323
沙巴神山诗词学会,Persatuan Puisi Kinabalu Sabah,,"P.O.Box 12933, 88832 Kota Kinabalu, Sabah.",Sabah,文教,396,Malaysia,5.980368425,116.0734262
亚庇建国中学校友会,Persatuan Alumni S.M. Kian Kok,,"P.O.Box 10965, Kota Kinabalu, Sabah.",Sabah,文教,396,Malaysia,5.980373296,116.0734208
亚庇文华健言社,,Kota Kinabalu Mandarin Toastmasters Club,"P.O.Box 22379, 88782 Kota Kinabalu, Sabah.",Sabah,文教,396,Malaysia,5.980378907,116.0734161
亚庇友谊花开校友会,Persatuan Semarak Persahabatan Belia Kota Kinabalu,,"P.O.Box 15607,88864, Kota Kinabalu, Sabah.",Sabah,文教,396,Malaysia,5.980385138,116.0734123
亚庇中学校友会,The K.K. High School Ex-Student's Association,,"P.O.Box 20766, 88764 Kota Kinabalu, Sabah.",Sabah,文教,397,Malaysia,5.980391856,116.0734095
京那律镇南寺,,"Tien Nam Shi Temple, Kinarut","P.O.Box 14246, 88848 Kota Kinabalu, Sabah.",Sabah,宗教,398,Malaysia,5.980398918,116.0734076
沙巴佛教会,Sabah Buddhist Association,,"P.O.Box 11340, 88815 Kota Kinabalu, Sabah.",Sabah,宗教,399,Malaysia,5.980406174,116.0734068
沙巴南天宫九皇大帝,Nam Tien Kong (Jiu Wang Da Di) KK,,"P.O. Box 16275, 88869 Kota Kinabalu, Sabah.",Sabah,宗教,399,Malaysia,5.980413469,116.0734071
亚庇碧南堂,K.K. Peak Nam Tong Buddhist Mission,,"P.O.Box 12158, 88823 Kota Kinabalu, Sabah.",Sabah,宗教,400,Malaysia,5.980420647,116.0734084
沙巴甲必丹政务联委会,Jawatankuasa Perhubungan Ketua Masyarakat (Kapitan),,"P.O.Box 14692, 88854, Kota Kinabalu, Sabah.",Sabah,体育联谊,402,Malaysia,5.980427555,116.0734108
亚庇太极学会,Sabah Tai Chi Association Kota Kinabalu,,"P.O.Box 13916, 88845 Kota Kinabalu, Sabah.",Sabah,体育联谊,403,Malaysia,5.980434047,116.0734141
亚庇象棋公会,,Kota Kinabalu Chess Association,"P.O.Box 10783, 88806 Kota Kinabalu, Sabah.",Sabah,体育联谊,403,Malaysia,5.980439984,116.0734184
兵南邦华人福利会（义山）,,Penampang Chinese Welfare Society Cemetery,"P.O.Box 13315, 88837 Kota Kinabalu, Sabah.",Sabah,慈善福利,404,Malaysia,5.980445239,116.0734234
马来西亚基督教巴色会亚庇堂墓园,,"The Basel Christian Church of Malaysia, Kota Kinabalu Cemetery","P.O.Box 10188, 88802 Kota Kinabalu, Sabah.",Sabah,慈善福利,406,Malaysia,5.9804497,116.0734292
亚庇中华商会义山(1),,Kota Kinabalu Chinese Chamber Of Commerce & Industry Cemetery(l)(2)(3),"P.O.Box 10063, 88801 Kota Kinabalu,Sabah.",Sabah,慈善福利,407,Malaysia,5.980453272,116.0734356
亚庇客家公会人寿互助股义山,,Buriol Ground (Cemetery) Of The Life Mutual Aid Division Of Kota Kinabalu Hakka Association Papar,"P.O.Box 10158, 88801 Kota Kinabalu, Sabah.",Sabah,慈善福利,407,Malaysia,5.98045588,116.0734424
马来西亚青年团结运动（孟加达支会）,,United Youth Movement Of Malaysia,"P.O.Box 11975, 88821 Kota Kinabalu, Sabah.",Sabah,青年妇女,409,Malaysia,5.980457467,116.0734495
兰瑙福建会馆,Persatuan Hokkien Ranau Sabah,Hokkien Association Ranau Sabah,"P.O.Box 35, 89307 Ranau, Sabah.",Sabah,地缘,386,Malaysia,5.953611,116.6639501
兰垴华人妇女会,Persatuan Wanita Cina Sabah,,"2nd Floor, Block C, Lot No.3, Sedco Complex Phasa 1, Ranau New Township, Sabah.",Sabah,青年妇女,409,Malaysia,5.953511,116.6639501
兰瑙县客家公会,Persatuan Hakka Daerah Ranau,,"P.O.Box 178, 89308 Ranau, Sabah.",Sabah,地缘,386,Malaysia,5.9813816,116.6317514
纳闽客家公会,Persatuan Hakka W.P. Labuan ,Labuan Hakka Association,"P.O.Box 82183, 87031 Labuan.  lot 7, 1st Floor, Block A, Lazena Commercial Centre, Phase 1, Sabah.",Sabah,地缘,386,Malaysia,6.092631,116.154409
纳闽福州公会,Persatuan Foochow Labuan,,"SK 0448, 4 1/2 Miles, Kampung Sungai Keling, Jalan Rancha-Rancha, Labuan F.T, Sabah.",Sabah,地缘,386,Malaysia,5.2842361,115.227513
拿笃福建会馆,Persatuan Hokkien Lahad Datu,,"P.O.Box 61662, 91125 Lahad Datu, Sabah.",Sabah,地缘,386,Malaysia,5.024256,118.3307461
拿笃客家公会,Persatuan Hakka Lahad Datu,,"P.O.Box 61215, 91121 Lahad Datu, Sabah.",Sabah,地缘,386,Malaysia,5.024231,118.3307894
拿笃四邑公会,Persatuan Sze Yi Lahad Datu,,"P.O.Box 60331, 91112, Lahad Datu, Sabah.",Sabah,地缘,386,Malaysia,5.024181,118.3307894
拿笃中华商会,,Lahad Datu Chinese Chamber Of Commerce,"P.O.Box 60170, 91111 Lahad Datu, Sabah.",Sabah,业缘,392,Malaysia,5.024156,118.3307461
拿笃育才校友会,Persatuan Bekas Murid S.R.J.K Yuk Choi Lahad Datu,,"P.O.Box 60331, 91112 Lahad Datu, Sabah.",Sabah,文教,395,Malaysia,5.024181,118.3307028
拿笃华人妇女会,Persatuon Wanita Cina Lahad Datu,,"P.O.Box 60698, 91116 Lahad Datu, Sabah.",Sabah,青年妇女,409,Malaysia,5.024231,118.3307028
沙巴暨纳闽联邦直辖区海南会馆联合会,Gabungan Persatuan -Persatuan Hainan Sabah & W P Labuan,,"Block A, Lot 3 & 4, 2nd Floor, Taman Grandview, P.O. Box 101, 90007 Sandakan, Sabah.",Sabah,地缘,387,Malaysia,5.8627828,118.1191034
山打根海南会馆,Persatuan Hainan Sandakan,Hainan Association Sandakan,"Taman Grandview, 2nd Floor Block Al, Lot 3, 4 & 5. P.O.Box 101, 90701 Sandakan, Sabah.",Sabah,地缘,388,Malaysia,5.8626828,118.1191034
沙巴福建社团联合会,Gabungan Persatuan-Persatuan Hokkien Sabah,Federation Of Sabah Hokkien Assciation,"P.O.Box 10176, 79, Gaya Street, 88802 Kota Kinabalu, Sabah.",Sabah,地缘,387,Malaysia,5.9844209,116.077653
沙巴亚庇福州公会,Persatuan Foochow Kota Kinabalu,Foo Chow Association Kota Kinabalu,"P.O.Box 13811, 88844 Kota Kinabalu, Jalan Kolam, Bukit Padang, Luyang, Kota Kinabalu, Sabah.",Sabah,地缘,387,Malaysia,5.9611803,116.0859738
沙巴华北同乡会,,The Sabah Northen Chinese Association.K.K.,"P.O.Box 21273, 88700 Luyang, Sabah.",Sabah,地缘,387,Malaysia,5.962278,116.090253
沙巴永春会馆,Persatuan Eng Choon Sabah,,"P.O.Box 21936, 88777 Luyang, Sabah.",Sabah,地缘,387,Malaysia,5.962263355,116.0902884
沙巴颍川堂陈氏宗亲会,Persatuan Klan Chen (Ying Chuan) Sabah,,"P.O.Box 12535,88773 Luyang, Kota Kinabalu, Sabah.",Sabah,血缘,390,Malaysia,5.962228,116.090303
沙巴崇正校友会,,Sabah Tshung Tsin Alumni Association,"P.O.Box 22554, 88785 Luyang, Kota Kinabalu, Sabah",Sabah,文教,395,Malaysia,5.962192645,116.0902884
亚庇华小退休校长主任联谊会,Persatuan Bekas Guru Besar Dan Penolong Kanan SRC Kota Kinabalu Sabah,Association Of Retired Headmasters And Senior Assistants Of Chinese Primary Schools Kota Kinabalu Sabah,"P.O. Box No.20747, 88764 Luyang, Kota Kinabalu, Sabah",Sabah,体育联谊,403,Malaysia,5.962178,116.090253
亚庇恩惠堂墓园,,"Grace Chapel Cemetery Kota Kinabalu Jalan Kolam, Luyang, Kota Kinabalu, Sabah.","P.O.Box 21811 Luyang, Kota Kinabalu, Sabah.",Sabah,慈善福利,407,Malaysia,5.962192645,116.0902176
亚庇文华国际狮子会,,Lion Club Of Kota Kinabalu,"P.O.Box 22717, 88787 Luyang Kota Kinabalu, Sabah.",Sabah,慈善福利,407,Malaysia,5.962228,116.090203
马来西亚青年运动（青运）沙巴分会,,Young Malaysia Movement （YMM） Sabah,"P.O.Box 22185, 88780 Luyang, Kota Kinabalu, Sabah.",Sabah,青年妇女,409,Malaysia,5.962263355,116.0902176
沙巴州山打根华人同乡总会,"Persatuan Masyarakat Tiong Hua Bersekutuan Sandakan, Sabah",The United Sandakan Sabah Chinee Communities Association,"P.O.Box 3275, 90736 Sandakan, Sabah.",Sabah,地缘,387,Malaysia,5.839494,118.1171729
山打根潮州公会,,Teo Chew Association Sandakan,"P.O.Box 385, 90704 Sandakan, Sabah.",Sabah,地缘,388,Malaysia,5.839490985,118.11719
山打根四邑公会,Persatuan Sze Yip Sandakan,Sze Yip Association Of Sandakan,"P.O.Box 775, 90708 Sandakan, Sabah.",Sabah,地缘,388,Malaysia,5.839482302,118.117205
山打根福建会馆,,Hockien Association Sandakan,"P.O Box 124, 90701 Sandakan, Sabah.",Sabah,地缘,388,Malaysia,5.839469,118.1172162
山打根兴安会馆,Persatuan Hin Ann Sandakan,Hin Ann Association Sandakan,"P.O. Box 214, 90709 Sandakan, Sabah.",Sabah,地缘,388,Malaysia,5.839452682,118.1172221
沙巴颍川陈氏宗亲会山打根分会,Persatuan Klan Chen (Ying Chuan) Sabah Cawangan Sandakan,,"P.O.Box No. 1603, 90717.Sandakan, Sabah.",Sabah,血缘,390,Malaysia,5.839435318,118.1172221
山打根罗里营业运输公会,,Sandakan Hire Lorry Transport Association,"P.O.Box 127, 90701 Sandakan, Sabah.",Sabah,业缘,394,Malaysia,5.839419,118.1172162
