Name_CH,Name_ML,Name_EN,Location,Region,Category,PageNumber,Country
诗巫桃源宫八仙府公会,"Persatuan Tao Yuan Gong Ba Xian Fu, Sibu",Sibu Tao Yuan Gong Ba Xian Fu Association,"22-B, Jalan Mubibah, 96000 Sibu, Sarawak.",Sarawak,宗教,373,Malaysia
西天福德万福师母（观音堂）,"Pertubuhan Penyokong Kuil Sithian Hock Teck Shu Moo,(Kuan Yin Tong) Bintulu",,"Chin Lee Garden, Bintulu, Sarawak.",Sarawak,宗教,373,Malaysia
泗里街佛教正信会,Persatuan Penganut Agama Buddha,,"Lot 324, Nyelong By Pass, Sarikei, Sarawak.",Sarawak,宗教,373,Malaysia
盛明佛堂,,,"933-934 Jln Nangka 1, Pujut 1A, 98000 Miri, Saraswak.",Sarawak,宗教,373,Malaysia
乌鲁蒂佛教居士林,,Marudi Buddist Society,"Lot 169A, Jalan Tuanku Taha, 98050 Marudi, Baram, Sarawak.",Sarawak,宗教,373,Malaysia
巴南太极学会,Persatuan Kebudayaan Jasmani,,"P.O.Box 243, 98050 Marudi, Baram, Sarawak.",Sarawak,体育联谊,373,Malaysia
泗里街三元社,,San Nguong Sia Association Sarikei,,Sarawak,宗教,373,Malaysia
第十二区鹅江联谊会,"Jawatankuasa Perhubungan Kawasan 12, Seberang Sungai, Bandar Sibu, Rejang",,"49A, Jalan Lanang, 96000 Sibu, Sarawak. P.O.Box 1204, 96008 Sibu, Sarawak.",Sarawak,体育联谊,374,Malaysia
大老山中华俱乐部,Kelab Rekreasi Tiong Hua Trusan,,"P.O.Box 45, 98857 Lawas, Sarawak",Sarawak,体育联谊,374,Malaysia
老越中华俱乐部,Kelab Rekreasi Chung Hua Lawas,,"P.O.Box 45, 98857 Lawas, Sarawak.",Sarawak,体育联谊,374,Malaysia
古晋艺声闽剧社,,"Yi Sing Fukien Dramatic Association, Kuching ","43A, Song Kheng Hai Recreation Ground, 93100 Kuching, Sarawak,",Sarawak,体育联谊,374,Malaysia
长风歌剧社,,Charng Fung Musical & Dramatic Society,"No. 8, 10, 12, Jalan Tapang Timur, 96000 Sibu, Sarawak.",Sarawak,体育联谊,374,Malaysia
丽华花园联谊会,Persatuan Masyarakat Taman Li Hua Sibu Sarawak,,"128G, Lanang Road, 96000 Sibu Sarawak.",Sarawak,体育联谊,374,Malaysia
林梦梦声音乐社,,Limbang Monsen Music Club,"53, Jalan Buangsiol, 98700 Limbang, Sarawak.",Sarawak,体育联谊,374,Malaysia
林梦乒乓总会,,Limbang Table Tennis Association,"L.D.C. P.O.Box 98708 Limbang, Sarawak.",Sarawak,体育联谊,374,Malaysia
巴南音乐社,,Baram Musical Society,"P.O.Box 243, 98050 Marudi, Baram, Sarawak.",Sarawak,体育联谊,374,Malaysia
林梦篮球总会,Persatuan Bola Keranjang Limbang,Limbang Basketball Association,"P.O.Box 135, 98707 Limbang, Sarawak.",Sarawak,体育联谊,374,Malaysia
古晋和顺武术社,Kelab Kebudayaan Jasmani Ho Soon,Ho Soon Physical Cultural Club,"No.22, Lorong 2, Off Jalan Sungai Maong Baharu, 93150 Kuching, Sarawak.",Sarawak,体育联谊,374,Malaysia
古晋象棋公会,,Kuching Chinese Chess Association,"P11-1-2C, First Floor, Chonglin Park Jalan Tabuan, 93100 Kuching, Saeawak.",Sarawak,体育联谊,374,Malaysia
马拉端象棋公会,Persatuan Xiangzi Meradong,Chinese Chess Association Meradong,"No.18, Kelupu Road, (Meradong) Bintangor, Sarawak. P.O.Box 194. Bintangor, Sarawak.",Sarawak,体育联谊,375,Malaysia
龙虎国术健身会,Persatuan Loon Fu ,Loon Fu Body Building Association,"No.96 Nyelong Park, 96100 Sarikei, Sarawak.",Sarawak,体育联谊,375,Malaysia
美里气功健身协会,,Miri Kee Kung Body-Building Association,"12, Top Floor, Kiat Siang Building, Jalan Bendahara, 98000 Miri, Sarawak.",Sarawak,体育联谊,375,Malaysia
美里长虹文娱社,Pertubuhan Nyanyian Rainbow Miri,Miri Rainbow Chorus Society,"Lot 1815, 2nd Floor, Block D, Lorong 6, Jalan Jee Foh, Krokop, 98000 Miri, Sarawak. P.O.Box 1242, 98008 Miri, Sarawak.",Sarawak,体育联谊,375,Malaysia
美里荣利武术体育会,Pertubuhan Seni Mempertahankan Diri Weng Lee Miri,Miri Weng Lee Martial Art Society,"S/Lot 4699(151)Golden Villa, Jalan Maigold Kuala Baram 98000 Miri, Sarawak.",Sarawak,体育联谊,375,Malaysia
美里太极协会,Persatuan Thai Chi Miri,Miri Tai Chi Physical Culture,"Lot 1465, Block 5, Jalan Jee Foh, Lorong 9, 98000 Miri, Sarawak. P.O.Box 608, 98007 Miri, Sarawak.",Sarawak,体育联谊,375,Malaysia
美里国术健身学院,Persatuan Tinju Dan Kebudayaan Cina Miri,Chinese Boxing And Cultural Association Miri,"3 Miles Jalan Pujut, 98000 Miri, Sarawak. P.O.Box 829, 98008 Miri, Sarawak.",Sarawak,体育联谊,375,Malaysia
马拉端篮球总会,Persatuan Kerajang Meradong,Meradong Basketball Association,"P.O.Box 82, 96507 Bintangor, Sarawak.",Sarawak,体育联谊,375,Malaysia
林梦业余排球总会,,Limbang Amateur Volleyball Association,"Lot 1414, Industrial Area, Kabong Road, 98700 Limbang, Sarawak.",Sarawak,体育联谊,375,Malaysia
林梦中华俱乐部,,Limbang Chinese Union,"24, Main Bazaar, 98700 Limbang. Sarawak.",Sarawak,体育联谊,375,Malaysia
林梦象棋公会,,Limbang Chinese Chess Association,"P.O.Box 135, 98700 Limbang, Sarawak.",Sarawak,体育联谊,375,Malaysia
美里廉律康乐俱乐部,,Miri Riam Road Social & Recreation Club,"Lot 3032, 1st Floor, Morsjaya Commercial Centre, 90000 Miri, Sarawak.",Sarawak,体育联谊,375,Malaysia
砂拉越中区友谊协会,,Sarawak Central Friendship Association,"No.4, Lorong Merak Drive 33, 96000 Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫拳术健身协会,Persatuan Seni Mempertahankan Diri (Quan Shu) Sibu,Sibu Martial Art (Quan Shu) Association,"5A-D, 3rd Floor, Wisma Teo Chong Loh, Jalan Lanang Road, 96000 Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫工商会馆,Persatuan Sosial Dan Rekreasi Kung Siong Sibu,,"24, 3rd Floor, Jalan Chengal 96000 Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫乐龄中心,Pusat Warga Negara Kanan Sibu,Senior Citizen Centre Sibu,"No.11, 1st Floor, Island Road, Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫少林（共家）健身协会,,Sibu Sau Lim(Hong Ka)Physical Art Association,"11A, Jalan Maludan Barat, 96000 Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫省华乐社,Pertubuhan Muzik Cina Bahagian Sibu,"Chinese Musical Society, Sibu Division","26A, Oya Road, 96000 Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫省拉让音乐社,Pertubuhan Muzik Rejang,Sibu Rejang Musical Society,"20, 1st Floor, Tan Sri Rd, 96000 Sibu, Sarawak.",Sarawak,体育联谊,376,Malaysia
民都鲁遥控船俱乐部,Kelab Bor Kawalan Radio Bintulu,Bintulu Radio Control Boat Club,"1st Floor, Sublot 84, Lot 3370 Parkcity Commerce Aquare, 97000 Bintulu, Sarawak.",Sarawak,体育联谊,376,Malaysia
民都鲁海洋俱乐部,Kelab Marina Bintulu Sarawak,Bintulu Marina Club Sarawak,"2nd Floor, No.135, Taman Sri Dagang, 97000 Bintulu, Sarawak.",Sarawak,体育联谊,376,Malaysia
美里武术协会,,Wushu Association of Miri,"Lot 233, Sublot 2958, Block 5, Lorong 10, Krokop, 98000 Miri, Sarawak.",Sarawak,体育联谊,376,Malaysia
美里音乐社,Pertubuhan Muzik Miri,Miri Musical Society,"2nd, Lot 2520, Boulevard Commercial Centre, 98000 Miri, Sarawak. P.O.Box 1171, 98008 Miri, Sarawak.",Sarawak,体育联谊,376,Malaysia
诗巫大联歌友会,Kelab Bersatu Besar Sibu,Sibu Great United Club,,Sarawak,体育联谊,376,Malaysia
伴督华人信托委员会,,"Pantu Chinese Charitable Trust Board Pantu Benevolent Society Cemetery, Sri Aman","No. 10, Pasar Pantu, 95000 Sri Aman, Sarawak.",Sarawak,慈善福利,377,Malaysia
泗里街大联（音乐）歌友会,Pertubuhan Muzik Dan Nyanyian Da Lian Sarikei,,"No.228, Jalan Jong Kong, 96100 Sarikei, Sarawak.",Sarawak,体育联谊,377,Malaysia
诗巫武术体育会,,Sibu Gymnastic Association,"6B Lorong 2, Jalan Ling Wen Shun, 96000 Sibu, Sarawak.",Sarawak,体育联谊,377,Malaysia
诗巫象棋公会,,Sibu Chinese Chess Association,"1st Floor, 2, Cross Road, 96000 Sibu, Sarawak.",Sarawak,体育联谊,377,Malaysia
斯里诗巫康乐协会,,Sri Sibu Recreation Association,"P.O.Box 1507, 96008 Sibu, Sarawak.",Sarawak,体育联谊,377,Malaysia
西段社交卡拉OK培训俱乐部,,Seduan Social Karaoke Club Sibu,"2nd Floor, Lot 2741, Jalan Pedada, Pusat Pedada, 96000 Sibu, Sarawak.",Sarawak,体育联谊,377,Malaysia
务实的音乐与体育协会,Persatuan Muzil Dan Sukan Sibuti,The Sibuti Musical And Sports Association,"Lot No.34, Bekenn Bazaar. P.O.Box 1, 98157 Bekenn, Sarawak.",Sarawak,体育联谊,377,Malaysia
巴甘公义山管理委员会,,Bakam Fah Ngui Ngee San Centenary Charitable Trust Board,"Lot 596, Sg. Rait Bakam, 98000 Miri, Sarawak. P.O.Box 2363, 98008 Miri, Sarawak.",Sarawak,慈善福利,377,Malaysia
石山业余音乐体育会,,Amateur Athletic & Music Association Batu Niah,"P.O.Box 89, 98208 Batu Niah, Sarawak.",Sarawak,体育联谊,377,Malaysia
巴南马鲁帝华人慈善社义山,,,P.O.Box No.15,Sarawak,慈善福利,377,Malaysia
巴南蒲悦华人义山,,,P.O.Box No.102,Sarawak,慈善福利,377,Malaysia
潮州墓山,,,"Lot 59, Blk 45, 9th mile, Jalan Batu Kitang",Sarawak,慈善福利,378,Malaysia
尖山义文宫三保庙理事会义山管理小组,,Management Committee of Ngee Boon Kiung San Poh Temple Stapok Committee of Cemetery,"265, Jalan Stapok, Batu Kawa, 93250 Kuching, Sarawak.",Sarawak,慈善福利,378,Malaysia
华人慈善信托委员会,,"Chinises Charitable Trust Board Bintulu, Sarawak","Lot 2149, Jalan Main Bazzar, 97000 Bintulu Sarawak.",Sarawak,慈善福利,378,Malaysia
蔡氏公会墓园,,Cemetery of Chai Clan Association,"Lot 230, Jalan Abell Utara, 93100 Kuching, Sarawak.",Sarawak,慈善福利,378,Malaysia
古晋福建公会 都吉当义山 峇,,Kuching Hockien Association Batu Kttang Road Cemetery,"Lot 306-307, Jalan Batu Kitang, Kuching, Srawak.",Sarawak,慈善福利,378,Malaysia
古晋成邦江路慈善社寒鸟义山,,Kuching Simanggang Road Benevolent Society,"Lot 80, Siburan Bazar, 17 miles Kuching/ Serian Road, Kuching, Sarawak. c/o 31, Siburan Bazaar, Kuching Serian Road, 94200 Saeawak, Sarawak.",Sarawak,慈善福利,378,Malaysia
广福墓园信托委员会,Jawawankuasa Tanah Perkuburan Kong Fock Sarikei,Sarikei Kong Fock Cemetery Trust Committee,"1st Floor, No. 3, Merdeka Road, P.O.Box 406, 96108 Sarikei, Srawak",Sarawak,慈善福利,378,Malaysia
古晋新安同人互助社,Pertubuhan Faedah Bersama Syn Onn Kuching,"Syn Onn Mutual Aid Society, Kuching","Lot 1914, Batu 5 1/2, Jalan Penrissen, 93250 Kuching, Sarawak.",Sarawak,慈善福利,378,Malaysia
达岛华人义山,,Tatau Chinese Cemetery Bintulu,"No. 26, Main Bazaar, 77200 Tatau, Bintulu, Sarawak.",Sarawak,慈善福利,378,Malaysia
加帛泰山亭公会,"Tai SanTen Assn, Kapit",,"Lot 93 & Lot 201, Block 13, Menuan L.D.",Sarawak,慈善福利,378,Malaysia
古晋成邦江路廿四哩慈善新属下廿六哩华人义山,,"The Charitable Society 24th Mile, Kuching Simanggand Road, Kuching Sarawak 26th Mile Chinese Cemetery",,Sarawak,慈善福利,378,Malaysia
古晋福州公会义山委员会,,Cemetery Committee Foochow Association Kuching,,Sarawak,慈善福利,378,Malaysia
马当慈善社,Persatuan Faedah Bersama Matang,Matang Road Mutual Benefit Society,"No. 279, 8th Mile, Matang Road, 93050 Kuching, Sarawak.",Sarawak,慈善福利,379,Malaysia
马当华人义山公会,Persatuan Matang Area Burial Ground,,"Lot 544, 8th Mile, Matang Road, 93050 Kuching, Sarawak.",Sarawak,慈善福利,379,Malaysia
雷州公会义山,Persatuan Lui Chui Sarawak Cemetery Land,,"Lot 1450, Block 226, KNLD, 4 1/2 Mile, Penrissen Road, Kuching, Sarawak.",Sarawak,慈善福利,379,Malaysia
民丹莪福德墓园,Persatuan Pengurusan Tanah Perkuburan Hock Teck Bintangor,Bintangor Hock Teck Cemetery Management Association,"No. 17, Kelupu Road, Bintangor, Sarawak.",Sarawak,慈善福利,379,Malaysia
三、六、七省高阳许氏公会义山,"Persatuan Klan Koh Yang Hii KOh, Bahagian Ketiga, Keenam Dan Ketujuh Cemetery, Sibu",,"No. 30, Lane 1, Brooke Drive, 96000 Sibu, Sarawak.",Sarawak,慈善福利,379,Malaysia
美里廉律义山公会,"Persatuan Ghee San Riam Road, Miri",The Miri Riam Ghee San Association,"Lot 3920, Jalan Riam, Riam, 98000 Miri, Sarawak. P.O.Box 1894, 98007 Miri, Sarawak.",Sarawak,慈善福利,379,Malaysia
美里长生会,,Miri Village Funeral Association,"No. 9, Jalan Krokopi, 98000 Miri, Sarawak.",Sarawak,慈善福利,379,Malaysia
美里华人慈善信托委员会义山小组,,Miri Chinese Charitable Trust Board Cemetery Committee,"Lot 2373, Boulevard Commerical, Center, 98000 Miri, Sarawak.",Sarawak,慈善福利,379,Malaysia
林梦华人慈善信托会,,Limbang Chineses Charitable Trust Board,"Lot 904, Jalan Buangsiol, 98700 Limbang, Sarawak.",Sarawak,慈善福利,379,Malaysia
老越华人慈善信托委员会,Lembaga Amanah Khairat Tiong Hua Lawas,,"P O Box 45, 98857 Lawas, Sarawak.",Sarawak,慈善福利,379,Malaysia
老越华人义山委员会,,Management Committee of The Lawas Chinese Cemetery,"P O Box 38, 98857 Lawas, Sarawak.",Sarawak,慈善福利,379,Malaysia
联合慈善社,,"Krokong, Bidi, Boring& Taiton Provinces Union",,Sarawak,慈善福利,379,Malaysia
砂拉越客属公会义山管理委员会,,Sarawak Hakka Community Association Cemetery Management Committee,"No. 34-36, 1st Floor, Jalan Gold Jade, 93150 Kuching, Sarawak.",Sarawak,慈善福利,380,Malaysia
砂罗越中区江夏黄氏公会墓园,,Sarawak Central Chiang Hsia Huang Clan Association Cemetery,"171, Kampong Nynbor Road, P.O.Box 569, 96007 Sibu, Sarawak.",Sarawak,慈善福利,380,Malaysia
砂拉越云南善堂,Sarawak Hun Nam Siang Tang,,"Lot 136-138, Section 60, Jalan Sekama, 93300 Kuching Sarawak.",Sarawak,慈善福利,380,Malaysia
砂拉越古晋西连路廿九哩华人慈善信托会义山,,"Chinese Charitable Trust Board Cemetery, 29th Mile, Kuching Serian Road, Sarawak","c/o No.1, 29th Mile Bazaaiz, Kuching Serian Road, 94700 Serian, Sarawak.",Sarawak,慈善福利,380,Malaysia
砂罗越彭城刘氏公会墓园,,Sarawak Pan Chen Lau' s Clan Association Cemetery ,"No.8, Jalan Tapang Timur, 96000 Sibu, Sarawak.",Sarawak,慈善福利,380,Malaysia
砂罗越屏南公会义山,,Sarawak Pinang Association Cemetery Seduan Land District Block 006,"Lot 047838, Bukit Temedak, Aup, Sibu, Sarawak.",Sarawak,慈善福利,380,Malaysia
诗巫潮州公会厚德山,,The Sibu Teochew Association Cemetery,"No.12, Causeway, 96000 Sibu, Sarawak.",Sarawak,慈善福利,380,Malaysia
诗巫光远慈善社,,Sibu Kwong Yuen Benevolent Association Cemetery,"10, Central Road, 96000 Sibu, Sarawak.",Sarawak,慈善福利,380,Malaysia
诗巫广东慈善社,Persatuan Kebajikan Amal Kantonis Sibu,Sibu Kwang Tung Benevolent Society,"22, kg. Nyabor Road, 96000 Sibu, Sarawak.",Sarawak,慈善福利,380,Malaysia
烧炭岗长生社,,The Sebuku Chinese TS Ching Sen(Burial) Association,"C/O Chop Lian Kee, 19 Jalan Ong Guan Cheng, 94000 Bau, Sarawak.",Sarawak,慈善福利,380,Malaysia
砂罗越古田公会墓园,,Sarawak Kutien Association Cemetery,"Seduan, L.D. Sibu.",Sarawak,慈善福利,380,Malaysia
砂劳越嘉应同乡会义山,,Sarawak Kaying Community Association,,Sarawak,慈善福利,380,Malaysia
石山自愿消防团,Persatuan Bomba Sukarela Unit Pekan Batu Niah,,"Lot 103, 1st Floor, Batu Niah Bazaar, 98200 Batu Niah, Sarawak.",Sarawak,慈善福利,381,Malaysia
实文然互助社,,Mutual Society,"No.6, Pasar Baru, 94800 Simunjan, Sarawak.",Sarawak,慈善福利,381,Malaysia
泗里街广福墓园信托委员会,Jawatankuasa Amanah Perkuburan Kong Fock Sarikei,,"3, 3rd Floor, Jalan Merdeka, 96100 Sarikei, Sarawak.",Sarawak,慈善福利,381,Malaysia
泗里街巴舌墓公会,,Sarikei Sungai Pasi Cemetery Association,"45, 1st floor, Repok Road, Sarikei Sarawak.",Sarawak,慈善福利,381,Malaysia
泗里街明心堂公会,Persatuan Ming Sing Tong Sarikei,Sarikei Ming Sing Tong Association,"1st Mile, Repok Road, Sarikei, Sarawak.",Sarawak,慈善福利,381,Malaysia
泗里街福利公会义山,,Sarikei Foozhow Association Cemetery,"8, 2nd Floor, Jalan Tok Tok, 96100 Sarikei, Sarawak.",Sarawak,慈善福利,381,Malaysia
诗巫客家慈善社,,Sibu Harka Benevolent Society,"29, High Street, 96000 Sibu, Sarawak.",Sarawak,慈善福利,381,Malaysia
石山华人慈善信托委员会,,The batu Nian Chinese Charitable Trust Board,"Lot 489, Batu Nian, Sarawak.",Sarawak,慈善福利,381,Malaysia
石山狮子会,,Lion Club of Batu Niah,"Lot 119, Batu Niah Bazaar, P O Box 8, 98207 Batu Niah, Sarawak.",Sarawak,慈善福利,381,Malaysia
十哩华人慈善社,Persatuan Faedah Bersama Cina Batu 10,10th Mile Benevolent Society,"No. 58, 1st Floor, Kota Padawan Jalan Penrissen, 93250 Kuching, Sarawak.",Sarawak,慈善福利,381,Malaysia
诗巫兴化莆仙公会墓园,,"Hin Hua Poo Sen Association Cemetery, Sibu","No.1-3, Jalan Wong Nai Siong, 96000 Sibu, Sarawak.",Sarawak,慈善福利,381,Malaysia
石隆门华人慈善信托机构属下华人义山,,"Chinises Cemetery Under The Mnagement of the Bau Chinese Charitable Trust Board, Bau, Sarawak",,Sarawak,慈善福利,381,Malaysia
武梭华侨慈善社,,Buso Hua Keow Benevolent,"No.7 Peka Buso 94000 Bau, Sarawak.",Sarawak,慈善福利,382,Malaysia
粤海亭义山,,Wak Hai Teng Cemetery,"11/2 Mile, Jalan Tun Haji Openg, Kuching, Sarawak.",Sarawak,慈善福利,382,Malaysia
西连华人慈善托管委员会,,Serian Chinese Charitable Trust Board,"Lembaga Amanah Serian, 12 Pekan Serian, 94700 Serian, Sarawak.",Sarawak,慈善福利,382,Malaysia
泗里街漳泉公会墓园,,Sarikei Chiang Chuan Association Cemetery,"Lot 145, Block 92, Bulat Road, Sarikei, Sarawak.",Sarawak,慈善福利,382,Malaysia
永秀山庄,,Yun Siew Grave Yard-Kong Ho Ann Benevolent Society,"Lot 341, Durin Ferry Point, Bukit Tinyal, Sarawak.",Sarawak,慈善福利,382,Malaysia
泗里街榕侨慈善社,,Yong Kiew Chu Sien Sia Association,"P.O.Box 275, 96107 Sarikei, Sarawak.",Sarawak,慈善福利,382,Malaysia
张氏公会墓园,,The Sarawak Zhang' s Clan Association,"39-43, 3rd Floor Upper Lanang 12C, Pusat Suria Permali, Sibu, Sarawak.",Sarawak,慈善福利,382,Malaysia
泗里奎广惠肇公会碧山亭,,Kwong Wai Siew Association Cemetery,,Sarawak,慈善福利,382,Malaysia
泗里街华人妇女会,"Persatuan Wanita Cina, Sarikei",,"178, Jalan Nyelong, 96100, Sarikei, Sarawak.",Sarawak,青年妇女,383,Malaysia
民都鲁华人妇女会,"Persatuan Wanita Cina, Bintulu",Bintulu Chinese Women Association,"No.5 Bintulu Town Extension Centre, P.O Box 406, 97008 Bintulu, Sarawak.",Sarawak,青年妇女,383,Malaysia
美里华人妇女会,,Miri Chinese Women Association,"Lot 674, Jalan Permaisuri, 98000 Miri, Sarawak.",Sarawak,青年妇女,383,Malaysia
林梦华人妇女会,,Limbang Chinese Women Association,"53, Jalan Buangsiol, 98700 Limbang, Sarawak.",Sarawak,青年妇女,383,Malaysia
砂拉越诗巫基督教青年会,"Persatuan Pemuda Kristian, Sibu",Y.M.C.A. Sibu Sarawak,"P.O.Box 1363, 50, Jalan Sie Poi Kieng, 96008 Sibu, Sarawak.",Sarawak,青年妇女,383,Malaysia
担波罗里福建会馆,Persatuan Hokkien Tamparuli,,"P.O.Box 76, 89257 Tamparuli, Sabah.",Sabah,地缘,384,Malaysia
沙巴中华大会堂,Gabungan Persatuan Cina Sabah,The Federation Of Chinese Associations Sabah,"11A Wisma Pendidikan, Jalan Padang, P.O.Box 19902, 88871 Kota Kinabalu, Sabah.",Sabah,综合,384,Malaysia
保佛海南会馆,Persatuan Hainan Beaufort,Beaufort Hainan Association,"No. 52, Chung Street, P.O.Box 12, 89807 Beaufort, Sabah.",Sabah,地缘,384,Malaysia
古打毛律中华公会,,Chung Hwa Association Kota Belud,"P.O.Box 54, 89157 Kota Belud, Sabah.",Sabah,综合,384,Malaysia
吧巴福建会馆,"Persatuan Hokkien Paper, Sabah","Hokkien Association, Papar Sabah","P.O.Box 105, 89608, Papar, Sabah.",Sabah,地缘,384,Malaysia
保佛福建会馆,Persatuan Hokkien Beaufort Sabah,,"P.O.Box 740, 89809 Beaufort, Sabah.",Sabah,地缘,384,Malaysia
保佛客家公会,Persatuan Hakka Beaufort,,"P.O.Box 992, 89808 Beaufort, Sabah.",Sabah,地缘,384,Malaysia
丹南福建会馆,Persatuan Hokkien Tenom,,"P.O.Box 116, 89907 Tenom, Sabah.",Sabah,地缘,384,Malaysia
丹南客家公会,Persatuan Hakka Tenom,,"P.O.Box 342, 89908 Tenom, Sabah.",Sabah,地缘,384,Malaysia
斗湖潮州公会,Persatuan Teo Chew Tawau,,"P.O.Box 384, 91007 Tawan, Sabah.",Sabah,地缘,384,Malaysia
斗湖四邑公会,,Tawau Sye Yap Resident Association,"P.O.Box 858, 91008 Tawau, Sabah",Sabah,地缘,385,Malaysia
